UNIQUE_CELL_ID,UNIQUE_CELL_NAME,TYPE,ORGAN,ANATOMY_ID,CELL_TYPE_ID,CPID,Germ Layer,Differentiation State,Source Age,Raw Anatomy Id,Raw Cell Type Id,Body Part,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
75,CD8+_CYTOTOXIC_T_LYMPHOCYTE_CPID=75,CD8+ cytotoxic T lymphocyte,Embryonic blood,8020000000000000000000,277,75,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,277,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,CD8+ cytotoxic T lymphocyte,NA,CL:0000794,NA,NA,NA
76,GAMMA_DELTA_T_CELL_CPID=76,Gamma delta T cell,Embryonic blood,8020000000000000000000,278,76,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,278,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gamma delta T cell,NA,CL:0000798,NA,NA,NA
77,NATURAL_KILLER_T_(NKT)_CELL_CPID=77,Natural killer T (NKT) cell,Embryonic blood,8020000000000000000000,279,77,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,279,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural killer T (NKT) cell,NA,CL:0000814,NA,NA,NA
78,PLATELET_(THROMBOCYTE)_CPID=78,Platelet (thrombocyte),Embryonic blood,8020000000000000000000,31,78,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,31,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platelet (thrombocyte),NA,CL:0000233,NA,NA,NA
79,MYELOID_DENDRITIC_CELL_CPID=79,Myeloid dendritic cell,Embryonic blood,8020000000000000000000,32,79,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,32,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myeloid dendritic cell,NA,CL:0001057,NA,NA,NA
80,PLASMACYTOID_DENDRITIC_CELL_CPID=80,Plasmacytoid dendritic cell,Embryonic blood,8020000000000000000000,40,80,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,40,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plasmacytoid dendritic cell,NA,CL:0001058,NA,NA,NA
81,NATURAL_KILLER_CELL_CPID=81,Natural killer cell,Embryonic blood,8020000000000000000000,261,81,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,261,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural killer cell,NA,CL:0000623,NA,NA,NA
82,GRANULOCYTE_CPID=82,Granulocyte,Embryonic blood,8020000000000000000000,50,82,4 Mesodermal,4 Terminally differentiated,5 Pharyngula state 6 Fetus state,8020000000000000000000,50,Immune system class,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granulocyte,NA,CL:0000094,NA,NA,NA
83,WHITE_FAT_CELL_(WHITE_ADIPOCYTE),White fat cell (white adipocyte),NA,1000001020101000000000,108,83,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000001020101000000000,108,Head,NA,Adipose tissue,Facial,Subcutaneous adipose tissue,White adipose tissue,NA,NA,NA,NA,White fat cell (white adipocyte),NA,CL:0000448,NA,NA,NA
84,WHITE_FAT_CELL_(WHITE_ADIPOCYTE)_CPID=84,White fat cell (white adipocyte),NA,1000001030101000000000,108,84,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000001030101000000000,108,Head,NA,Adipose tissue,Cranial,Subcutaneous adipose tissue,White adipose tissue,NA,NA,NA,NA,White fat cell (white adipocyte),NA,CL:0000448,NA,NA,NA
85,FIBROBLAST,Fibroblast,NA,1000002010103000000000,120,85,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002010103000000000,120,Head,NA,Skin,Facial skin,Dermis,Papillary layer,NA,NA,NA,NA,Fibroblast,NA,NA,NA,NA,NA
86,FIBROCYTE,Fibrocyte,NA,1000002010103000000000,405,86,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002010103000000000,405,Head,NA,Skin,Facial skin,Dermis,Papillary layer,NA,NA,NA,NA,Fibrocyte,NA,CL:0000135,NA,NA,NA
87,FIBROBLAST_CPID=87,Fibroblast,NA,1000002010104000000000,120,87,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002010104000000000,120,Head,NA,Skin,Facial skin,Dermis,Reticular layer,NA,NA,NA,NA,Fibroblast,NA,NA,NA,NA,NA
88,FIBROCYTE_CPID=88,Fibrocyte,NA,1000002010104000000000,405,88,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002010104000000000,405,Head,NA,Skin,Facial skin,Dermis,Reticular layer,NA,NA,NA,NA,Fibrocyte,NA,CL:0000135,NA,NA,NA
89,FIBROBLAST_CPID=89,Fibroblast,NA,1000002010300000000000,120,89,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002010300000000000,120,Head,NA,Skin,Facial skin,Subcutis,NA,NA,NA,NA,NA,Fibroblast,NA,NA,NA,NA,NA
90,FIBROCYTE_CPID=90,Fibrocyte,NA,1000002010300000000000,405,90,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002010300000000000,405,Head,NA,Skin,Facial skin,Subcutis,NA,NA,NA,NA,NA,Fibrocyte,NA,CL:0000135,NA,NA,NA
91,FIBROBLAST_CPID=91,Fibroblast,NA,1000002020100000000000,120,91,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002020100000000000,120,Head,NA,Skin,Cranial skin,Dermis,NA,NA,NA,NA,NA,Fibroblast,NA,NA,NA,NA,NA
92,DERMAL_PROGENITOR_CELL,Dermal progenitor cell,NA,1000002020100000000000,995,92,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1000002020100000000000,995,Head,NA,Skin,Cranial skin,Dermis,NA,NA,NA,NA,NA,Dermal progenitor cell,NA,NA,NA,NA,NA
93,NEURON,Neuron,Brain,1010000000000000000000,189,93,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010000000000000000000,189,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,NA
94,ASTROCYTE,Astrocyte,Brain,1010000000000000000000,18,94,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010000000000000000000,18,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,NA,NA,NA
95,RADIAL_GLIAL_CELL,Radial glial cell,Brain,1010000000000000000000,213,95,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010000000000000000000,213,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,Radial glial cell,NA,CL:0000681,NA,NA,NA
96,OLIGODENDROCYTE,Oligodendrocyte,Brain,1010000000000000000000,132,96,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010000000000000000000,132,Head,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oligodendrocyte,NA,CL:0000128,NA,NA,NA
97,FIBROBLAST_CPID=97,Fibroblast,Brain,1010001010100000000000,120,97,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010001010100000000000,120,Head,NA,Meninges,Dura mater,Periosteal layer,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
98,FIBROBLAST_CPID=98,Fibroblast,Brain,1010001010200000000000,120,98,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010001010200000000000,120,Head,NA,Meninges,Dura mater,Meningeal layer,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
99,FIBROBLAST_CPID=99,Fibroblast,Brain,1010001010300000000000,120,99,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010001010300000000000,120,Head,NA,Meninges,Dura mater,Dural border cell layer,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
100,FIBROBLAST_CPID=100,Fibroblast,Brain,1010001020000000000000,120,100,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010001020000000000000,120,Head,NA,Meninges,Arachnoid mater,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
101,ARACHNOID_TRABECULAR_CELL,Arachnoid trabecular cell,Brain,1010001020000000000000,25,101,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010001020000000000000,25,Head,NA,Meninges,Arachnoid mater,NA,NA,NA,NA,NA,NA,Arachnoid trabecular cell,NA,CL:0002379,NA,NA,NA
102,FIBROBLAST_CPID=102,Fibroblast,Brain,1010001030000000000000,120,102,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010001030000000000000,120,Head,NA,Meninges,Pia mater,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
103,ENDOTHELIAL_STALK_CELL,Endothelial stalk cell,Brain,1010002000000000000000,407,103,4 Mesodermal,4 Terminally differentiated,6 Fetus state,1010002000000000000000,407,Head,NA,Blood-brain barrier,NA,NA,NA,NA,NA,NA,NA,Endothelial stalk cell,NA,CL:0002671,NA,NA,NA
104,ENDOTHELIAL_TIP_CELL,Endothelial tip cell,Brain,1010002000000000000000,408,104,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010002000000000000000,408,Head,NA,Blood-brain barrier,NA,NA,NA,NA,NA,NA,NA,Endothelial tip cell,NA,CL:0000704,NA,NA,NA
105,ENDOTHELIAL_CELL,Endothelial cell,Brain,1010002000000000000000,78,105,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010002000000000000000,78,Head,NA,Blood-brain barrier,NA,NA,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:1000413,NA,NA,NA
106,PERICYTE,Pericyte,Brain,1010002000000000000000,205,106,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010002000000000000000,205,Head,NA,Blood-brain barrier,NA,NA,NA,NA,NA,NA,NA,Pericyte,NA,CL:0000669,NA,NA,NA
107,ASTROCYTE_CPID=107,Astrocyte,Brain,1010002000000000000000,18,107,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010002000000000000000,18,Head,NA,Blood-brain barrier,NA,NA,NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,NA,NA,NA
108,ENDOTHELIAL_CELL_CPID=108,Endothelial cell,Brain,1010002000100000000000,78,108,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010002000100000000000,78,Head,NA,Blood-brain barrier,NA,Continuous capillary,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0002144,NA,NA,NA
109,RADIAL_GLIAL_CELL_CPID=109,Radial glial cell,Brain,1010100000100000000000,213,109,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100000100000000000,213,Head,Cerebellum,NA,NA,Ventricular zone,NA,NA,NA,NA,NA,Radial glial cell,NA,CL:0000681,NA,NA,NA
110,GOLGI_CELL,Golgi cell,Brain,1010101010000000000000,137,110,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101010000000000000,137,Head,Cerebellum,Cerebellar cortex,Granular layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Golgi cell,NA,CL:0000119,NA,NA,t161
111,LUGARO_CELL,Lugaro cell,Brain,1010101010000000000000,167,111,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101010000000000000,167,Head,Cerebellum,Cerebellar cortex,Granular layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Lugaro cell,NA,CL:0011006,NA,NA,t161
112,GRANULE_CELL,Granule cell,Brain,1010101010000000000000,140,112,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101010000000000000,140,Head,Cerebellum,Cerebellar cortex,Granular layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Granule cell,NA,CL:0001032,NA,NA,t161
113,STELLATE_CELL,Stellate cell,Brain,1010101020000000000000,238,113,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101020000000000000,238,Head,Cerebellum,Cerebellar cortex,Molecular layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Stellate cell,NA,CL:0010010,NA,NA,t161
114,BASKET_CELL,Basket cell,Brain,1010101020000000000000,34,114,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101020000000000000,34,Head,Cerebellum,Cerebellar cortex,Molecular layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Basket cell,NA,CL:0000118,NA,NA,t161
115,PURKINJE_CELL,Purkinje cell,Brain,1010101030000000000000,217,115,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101030000000000000,217,Head,Cerebellum,Cerebellar cortex,Purkinje cell layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Purkinje cell,NA,CL:0000121,NA,NA,t161
116,BERGMANN_GLIAL_CELL,Bergmann glial cell,Brain,1010101030000000000000,33,116,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010101030000000000000,33,Head,Cerebellum,Cerebellar cortex,Purkinje cell layer of cerebellar cortex,NA,NA,NA,NA,NA,NA,Bergmann glial cell,NA,CL:0000644,NA,NA,t161
117,NEURON_CPID=117,Neuron,Brain,1010100010000000000000,189,117,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,189,Head,Cerebellum,NA,White matter,NA,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,t161
118,PRE-MYELINATING_OLIGODENDROCYTE_CELL,Pre-myelinating oligodendrocyte cell,Brain,1010100010000000000000,356,118,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,356,Head,Cerebellum,NA,White matter,NA,NA,NA,NA,NA,NA,Pre-myelinating oligodendrocyte cell,NA,NA,NA,NA,t161
119,MYELINATING_OLIGODENDROCYTE_CELL,Myelinating oligodendrocyte cell,Brain,1010100010000000000000,357,119,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,357,Head,Cerebellum,NA,White matter,NA,NA,NA,NA,NA,NA,Myelinating oligodendrocyte cell,NA,NA,NA,NA,t161
120,ASTROCYTE_CPID=120,Astrocyte,Brain,1010100010000000000000,18,120,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,18,Head,Cerebellum,NA,White matter,NA,NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,NA,NA,t161
121,NEURON_CPID=121,Neuron,Brain,1010200000000000000000,189,121,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,189,Head,Cerebrum,NA,NA,NA,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,NA
122,OLIGODENDROCYTE_CPID=122,Oligodendrocyte,Brain,1010200000000000000000,132,122,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,132,Head,Cerebrum,NA,NA,NA,NA,NA,NA,NA,NA,Oligodendrocyte,NA,CL:0000128,NA,NA,NA
123,ASTROCYTE_CPID=123,Astrocyte,Brain,1010200000000000000000,18,123,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,18,Head,Cerebrum,NA,NA,NA,NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,NA,NA,NA
124,MICROGLIAL_CELL,Microglial cell,Brain,1010200000000000000000,83,124,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,83,Head,Cerebrum,NA,NA,NA,NA,NA,NA,NA,NA,Microglial cell,NA,CL:0000129,NA,NA,NA
125,ASTROCYTE_CPID=125,Astrocyte,Brain,1010200010000000000000,18,125,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200010000000000000,18,Head,Cerebrum,NA,White matter,NA,NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,NA,NA,NA
126,PRE-MYELINATING_OLIGODENDROCYTE_CELL_CPID=126,Pre-myelinating oligodendrocyte cell,Brain,1010200010000000000000,356,126,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200010000000000000,356,Head,Cerebrum,NA,White matter,NA,NA,NA,NA,NA,NA,Pre-myelinating oligodendrocyte cell,NA,NA,NA,NA,NA
127,MYELINATING_OLIGODENDROCYTE_CELL_CPID=127,Myelinating oligodendrocyte cell,Brain,1010200010000000000000,357,127,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200010000000000000,357,Head,Cerebrum,NA,White matter,NA,NA,NA,NA,NA,NA,Myelinating oligodendrocyte cell,NA,NA,NA,NA,NA
128,ENDOTHELIAL_CELL_CPID=128,Endothelial cell,Brain,1010201000000000000000,78,128,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,78,Head,Cerebrum,Cerebral cortex,NA,NA,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:1000413,NA,NA,NA
129,NEURON_CPID=129,Neuron,Brain,1010201000000000000000,189,129,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,189,Head,Cerebrum,Cerebral cortex,NA,NA,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,NA
130,RADIAL_GLIAL_CELL_CPID=130,Radial glial cell,Brain,1010201000000000000000,213,130,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,213,Head,Cerebrum,Cerebral cortex,NA,NA,NA,NA,NA,NA,NA,Radial glial cell,NA,CL:0000681,NA,NA,NA
131,ASTROCYTE_CPID=131,Astrocyte,Brain,1010201000000000000000,18,131,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,18,Head,Cerebrum,Cerebral cortex,NA,NA,NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,UBERON:0005392,NA,NA
132,OLIGODENDROCYTE_CPID=132,Oligodendrocyte,Brain,1010201000000000000000,132,132,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,132,Head,Cerebrum,Cerebral cortex,NA,NA,NA,NA,NA,NA,NA,Oligodendrocyte,NA,CL:0000128,NA,NA,NA
133,HORIZONTAL_CELL,Horizontal cell,Brain,1010201000100000000000,146,133,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000100000000000,146,Head,Cerebrum,Cerebral cortex,NA,Cortical layer I (molecular layer),NA,NA,NA,NA,NA,Horizontal cell,NA,CL:0000695,UBERON:0005390,NA,NA
134,GRANULE_CELL_CPID=134,Granule cell,Brain,1010201000200000000000,140,134,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,140,Head,Cerebrum,Cerebral cortex,NA,Cortical layer II (external granular layer),NA,NA,NA,NA,NA,Granule cell,NA,CL:0001032,UBERON:0005391,NA,NA
135,OLIGODENDROCYTE_CPID=135,Oligodendrocyte,Brain,1010201000200000000000,132,135,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,132,Head,Cerebrum,Cerebral cortex,NA,Cortical layer II (external granular layer),NA,NA,NA,NA,NA,Oligodendrocyte,NA,CL:0000128,UBERON:0005391,NA,NA
136,ASTROCYTE_CPID=136,Astrocyte,Brain,1010201000200000000000,18,136,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,18,Head,Cerebrum,Cerebral cortex,NA,Cortical layer II (external granular layer),NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,UBERON:0005391,NA,NA
137,MICROGLIAL_CELL_CPID=137,Microglial cell,Brain,1010201000200000000000,83,137,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,83,Head,Cerebrum,Cerebral cortex,NA,Cortical layer II (external granular layer),NA,NA,NA,NA,NA,Microglial cell,NA,CL:0000129,UBERON:0005391,NA,NA
138,OLIGODENDROCYTE_CPID=138,Oligodendrocyte,Brain,1010201000300000000000,132,138,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000300000000000,132,Head,Cerebrum,Cerebral cortex,NA,Cortical layer III (external pyramidal layer),NA,NA,NA,NA,NA,Oligodendrocyte,NA,CL:0000128,UBERON:0005392,NA,NA
139,ASTROCYTE_CPID=139,Astrocyte,Brain,1010201000300000000000,18,139,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000300000000000,18,Head,Cerebrum,Cerebral cortex,NA,Cortical layer III (external pyramidal layer),NA,NA,NA,NA,NA,Astrocyte,NA,CL:0000127,UBERON:0005392,NA,NA
140,MICROGLIAL_CELL_CPID=140,Microglial cell,Brain,1010201000300000000000,83,140,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000300000000000,83,Head,Cerebrum,Cerebral cortex,NA,Cortical layer III (external pyramidal layer),NA,NA,NA,NA,NA,Microglial cell,NA,CL:0000129,UBERON:0005392,NA,NA
141,NEURON_CPID=141,Neuron,Brain,1010201000400000000000,189,141,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,189,Head,Cerebrum,Cerebral cortex,NA,Cortical layer IV (internal granular layer),NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,NA
142,GRANULE_CELL_CPID=142,Granule cell,Brain,1010201000400000000000,140,142,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,140,Head,Cerebrum,Cerebral cortex,NA,Cortical layer IV (internal granular layer),NA,NA,NA,NA,NA,Granule cell,NA,CL:0001032,UBERON:0005393,NA,NA
