No.,Germ Layer,Differentiation State,Source Age,Anatomy Id,Cell Type Id,Body Part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
118,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,356,Head,Brain,Cerebellum,,White matter,,,,,,,Pre-myelinating oligodendrocyte cell,,,,,t161
119,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,357,Head,Brain,Cerebellum,,White matter,,,,,,,Myelinating oligodendrocyte cell,,,,,t161
120,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010100010000000000000,18,Head,Brain,Cerebellum,,White matter,,,,,,,Astrocyte,,CL:0000127,,,t161
121,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,189,Head,Brain,Cerebrum,,,,,,,,,Neuron,,CL:0000540,,,
122,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,132,Head,Brain,Cerebrum,,,,,,,,,Oligodendrocyte,,CL:0000128,,,
123,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,18,Head,Brain,Cerebrum,,,,,,,,,Astrocyte,,CL:0000127,,,
124,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200000000000000000,116,Head,Brain,Cerebrum,,,,,,,,,Microglial cell,,CL:0000129,,,
125,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200010000000000000,18,Head,Brain,Cerebrum,,White matter,,,,,,,Astrocyte,,CL:0000127,,,
126,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200010000000000000,356,Head,Brain,Cerebrum,,White matter,,,,,,,Pre-myelinating oligodendrocyte cell,,,,,
127,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010200010000000000000,357,Head,Brain,Cerebrum,,White matter,,,,,,,Myelinating oligodendrocyte cell,,,,,
128,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,78,Head,Brain,Cerebrum,Cerebral cortex,,,,,,,,Endothelial cell,,CL:1000413,,,
129,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,189,Head,Brain,Cerebrum,Cerebral cortex,,,,,,,,Neuron,,CL:0000540,,,
130,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,213,Head,Brain,Cerebrum,Cerebral cortex,,,,,,,,Radial glial cell,,CL:0000681,,,
131,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,,,,,,,Astrocyte,,CL:0000127,UBERON:0005392,,
132,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000000000000000,132,Head,Brain,Cerebrum,Cerebral cortex,,,,,,,,Oligodendrocyte,,CL:0000128,,,
133,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000100000000000,146,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer I (molecular layer),,,,,,Horizontal cell,,CL:0000695,UBERON:0005390,,
134,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,140,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer II (external granular layer),,,,,,Granule cell,,CL:0001032,UBERON:0005391,,
135,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,132,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer II (external granular layer),,,,,,Oligodendrocyte,,CL:0000128,UBERON:0005391,,
136,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer II (external granular layer),,,,,,Astrocyte,,CL:0000127,UBERON:0005391,,
137,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000200000000000,116,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer II (external granular layer),,,,,,Microglial cell,,CL:0000129,UBERON:0005391,,
138,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000300000000000,132,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer III (external pyramidal layer),,,,,,Oligodendrocyte,,CL:0000128,UBERON:0005392,,
139,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000300000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer III (external pyramidal layer),,,,,,Astrocyte,,CL:0000127,UBERON:0005392,,
140,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000300000000000,116,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer III (external pyramidal layer),,,,,,Microglial cell,,CL:0000129,UBERON:0005392,,
141,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,189,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Neuron,,CL:0000540,,,
142,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,140,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Granule cell,,CL:0001032,UBERON:0005393,,
143,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,218,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Pyramidal cell,,CL:0000598,UBERON:0005393,,
144,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,132,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Oligodendrocyte,,CL:0000128,UBERON:0005393,,
145,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Astrocyte,,CL:0000127,UBERON:0005393,,
146,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,134,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Glial cell,,CL:0000125,UBERON:0005393,322   323   324   325,
147,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000400000000000,116,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer IV (internal granular layer),,,,,,Microglial cell,,CL:0000129,UBERON:0005393,,
148,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000500000000000,218,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer V (internal pyramidal layer),,,,,,Pyramidal cell,,CL:0000598,UBERON:0005394,314   315   316   317   318   319   320,
149,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000500000000000,132,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer V (internal pyramidal layer),,,,,,Oligodendrocyte,,CL:0000128,UBERON:0005394,,
150,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000500000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer V (internal pyramidal layer),,,,,,Astrocyte,,CL:0000127,UBERON:0005394,,
151,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000500000000000,116,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer V (internal pyramidal layer),,,,,,Microglial cell,,CL:0000129,UBERON:0005394,,
152,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000600000000000,174,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer VI (multiform layer),,,,,,Martinotti cell,,,UBERON:0005395,,
153,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000600000000000,189,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer VI (multiform layer),,,,,,Neuron,,CL:0000540,UBERON:0005395,,
154,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000600000000000,132,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer VI (multiform layer),,,,,,Oligodendrocyte,,CL:0000128,UBERON:0005395,,
155,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000600000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer VI (multiform layer),,,,,,Astrocyte,,CL:0000127,UBERON:0005395,,
156,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000600000000000,116,Head,Brain,Cerebrum,Cerebral cortex,,Cortical layer VI (multiform layer),,,,,,Microglial cell,,CL:0000129,UBERON:0005395,,
157,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000700000000000,18,Head,Brain,Cerebrum,Cerebral cortex,,Neocortex,,,,,,Astrocyte,,CL:0000127,,,
158,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201000700000000000,352,Head,Brain,Cerebrum,Cerebral cortex,,Neocortex,,,,,,Protoplasmic astrocyte,,,,,
159,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201010100000000000,216,Head,Brain,Cerebrum,Cerebral cortex,Frontal lobe,Superior frontal gyrus,,,,,,Pyramidal cell,,CL:0000598,,,
160,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030000000000000,189,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,,,,,,,Neuron,,CL:0000540,,,
161,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030000000000000,132,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,,,,,,,Oligodendrocyte,,CL:0000128,,,
162,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030000000000000,18,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,,,,,,,Astrocyte,,CL:0000127,,,
163,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030000000000000,116,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,,,,,,,Microglial cell,,CL:0000129,,,
164,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030000000000000,78,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,,,,,,,Endothelial cell,,CL:1000413,,,
165,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030200000000000,216,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,Middle temporal gyrus,,,,,,Pyramidal cell,,CL:0000598,,,
166,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010201030400000000000,116,Head,Brain,Cerebrum,Cerebral cortex,Temporal lobe,Lateral temporal lobe,,,,,,Microglial cell,,CL:0000129,,,
167,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202010000000000000,34,Head,Brain,Cerebrum,Hippocampal formation,Dentate gyrus,,,,,,,Basket cell,,CL:0000118,,,
168,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202010000000000000,140,Head,Brain,Cerebrum,Hippocampal formation,Dentate gyrus,,,,,,,Granule cell,,CL:0001033,,,
169,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202010100000000000,140,Head,Brain,Cerebrum,Hippocampal formation,Dentate gyrus,Granule cell layer,,,,,,Granule cell,,CL:0001033,UBERON:0005381,,
170,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202010200000000000,131,Head,Brain,Cerebrum,Hippocampal formation,Dentate gyrus,Molecular layer,,,,,,Hilar mossy cell,,,UBERON:0004679,,
171,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202010300000000000,34,Head,Brain,Cerebrum,Hippocampal formation,Dentate gyrus,Polymorphic layer,,,,,,Basket cell,,CL:0000118,UBERON:0002928,,
172,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202010300000000000,216,Head,Brain,Cerebrum,Hippocampal formation,Dentate gyrus,Polymorphic layer,,,,,,Pyramidal neuron,,CL:1001571,UBERON:0002929,,
173,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020000000000000,216,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,,,,,,,Pyramidal neuron,,CL:1001571,,,
174,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020000000000000,92,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,,,,,,,Grid cell,,,,,
175,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020000000000000,260,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,,,,,,,Stellate cell,,CL:0000122,,,
176,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020101000000000,94,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,Medial entorhinal cortex,Layer II,,,,,Horizontal tripolar cell,,,,,
177,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020101000000000,260,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,Medial entorhinal cortex,Layer II,,,,,Stellate cell,,CL:0000122,,,
178,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020102000000000,216,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,Medial entorhinal cortex,Layer III,,,,,Pyramidal neuron,,CL:1001571,,,
179,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020201000000000,84,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,Lateral entorhinal cortex,Layer II,,,,,Fan cell,,,,,
180,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020201000000000,93,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,Lateral entorhinal cortex,Layer II,,,,,Multiform neuron,,,,,
181,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202020202000000000,216,Head,Brain,Cerebrum,Hippocampal formation,Entorhinal cortex,Lateral entorhinal cortex,Layer III,,,,,Pyramidal neuron,,CL:1001571,,,
182,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202030000000000000,189,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus,,,,,,,Neuron,,CL:0000540,UBERON:0002421,,
183,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202030000000000000,216,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus,,,,,,,Pyramidal neuron,,CL:1001571,,,
184,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040200000000000,132,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Stratum lacnosum moleculare,,,,,,Oligodendrocyte,,CL:0000128,UBERON:0014557,,
185,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040200000000000,18,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Stratum lacnosum moleculare,,,,,,Astrocyte,,CL:0000127,UBERON:0014557,,
186,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040200000000000,116,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Stratum lacnosum moleculare,,,,,,Microglial cell,,CL:0000129,UBERON:0014557,,
187,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040300000000000,34,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Strstum oriens,,,,,,Basket cell,,CL:0000118,UBERON:0014552,,
188,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040400000000000,157,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Stratum pyramidale,,,,,,Interneuron,,CL:1001569,UBERON:0014548,,
189,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040400000000000,216,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Stratum pyramidale,,,,,,Pyramidal neuron,,CL:1001571,UBERON:0014548,,
190,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202040500000000000,34,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA1,Stratum radiatum,,,,,,Basket cell,,CL:0000118,UBERON:0014554,,
191,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202050200000000000,132,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA2,Stratum lacnosum moleculare,,,,,,Oligodendrocyte,,CL:0000128,UBERON:0014558,,
192,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202050200000000000,18,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA2,Stratum lacnosum moleculare,,,,,,Astrocyte,,CL:0000127,UBERON:0014558,,
193,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1010202050200000000000,116,Head,Brain,Cerebrum,Hippocampal formation,Hippocampus CA2,Stratum lacnosum moleculare,,,,,,Microglial cell,,CL:0000129,UBERON:0014558,,
